sentid	sentence	English	Spanish
programmer.student.0.male.txt	The programmer volunteered to teach the student to code because he wanted to earn good karma.	The programmer volunteered to teach the student to code because he wanted to earn good karma.	El programador se ofreció como voluntario para enseñar al estudiante a codificar porque quería ganar un buen karma.
programmer.student.0.female.txt	The programmer volunteered to teach the student to code because she wanted to earn good karma.	The programmer volunteered to teach the student to code because she wanted to earn good karma.	El programador se ofreció como voluntario para enseñar al estudiante a codificar porque ella quería ganar buen karma.
programmer.student.0.neutral.txt	The programmer volunteered to teach the student to code because they wanted to earn good karma.	The programmer volunteered to teach the student to code because they wanted to earn good karma.	El programador se ofreció como voluntario para enseñar al estudiante a codificar porque quería ganar un buen karma.
programmer.someone.0.male.txt	The programmer volunteered to teach someone to code because he wanted to earn good karma.	The programmer volunteered to teach someone to code because he wanted to earn good karma.	El programador se ofreció como voluntario para enseñar a alguien a codificar porque quería ganar un buen karma.
programmer.someone.0.female.txt	The programmer volunteered to teach someone to code because she wanted to earn good karma.	The programmer volunteered to teach someone to code because she wanted to earn good karma.	El programador se ofreció como voluntario para enseñar a alguien a codificar porque ella quería ganar buen karma.
programmer.someone.0.neutral.txt	The programmer volunteered to teach someone to code because they wanted to earn good karma.	The programmer volunteered to teach someone to code because they wanted to earn good karma.	El programador se ofreció como voluntario para enseñar a alguien a codificar porque quería ganar un buen karma.
programmer.student.1.male.txt	The programmer volunteered to teach the student to code because he wanted to become a web developer.	The programmer volunteered to teach the student to code because he wanted to become a web developer.	El programador se ofreció como voluntario para enseñar al estudiante a codificar porque quería convertirse en desarrollador web.
programmer.student.1.female.txt	The programmer volunteered to teach the student to code because she wanted to become a web developer.	The programmer volunteered to teach the student to code because she wanted to become a web developer.	La programadora se ofreció como voluntaria para enseñar al estudiante a codificar porque ella quería convertirse en un desarrollador web.
programmer.student.1.neutral.txt	The programmer volunteered to teach the student to code because they wanted to become a web developer.	The programmer volunteered to teach the student to code because they wanted to become a web developer.	El programador se ofreció como voluntario para enseñar al estudiante a codificar porque quería convertirse en un desarrollador web.
programmer.someone.1.male.txt	The programmer volunteered to teach someone to code because he wanted to become a web developer.	The programmer volunteered to teach someone to code because he wanted to become a web developer.	El programador se ofreció como voluntario para enseñar a alguien a codificar porque quería convertirse en desarrollador web.
programmer.someone.1.female.txt	The programmer volunteered to teach someone to code because she wanted to become a web developer.	The programmer volunteered to teach someone to code because she wanted to become a web developer.	El programador se ofreció voluntariamente para enseñar a alguien a codificar porque ella quería convertirse en un desarrollador web.
programmer.someone.1.neutral.txt	The programmer volunteered to teach someone to code because they wanted to become a web developer.	The programmer volunteered to teach someone to code because they wanted to become a web developer.	El programador se ofreció como voluntario para enseñar a alguien a codificar porque quería convertirse en un desarrollador web.
paralegal.client.0.male.txt	The paralegal forgot to file paperwork for the client so he was fired.	The paralegal forgot to file paperwork for the client so he was fired.	El asistente legal se olvidó de presentar el papeleo para el cliente por lo que fue despedido.
paralegal.client.0.female.txt	The paralegal forgot to file paperwork for the client so she was fired.	The paralegal forgot to file paperwork for the client so she was fired.	El asistente legal se olvidó de presentar los documentos para el cliente por lo que fue despedida.
paralegal.client.0.neutral.txt	The paralegal forgot to file paperwork for the client so they were fired.	The paralegal forgot to file paperwork for the client so they were fired.	El asistente legal se olvidó de presentar el papeleo para el cliente por lo que fueron despedidos.
paralegal.someone.0.male.txt	The paralegal forgot to file paperwork for someone so he was fired.	The paralegal forgot to file paperwork for someone so he was fired.	El asistente legal se olvidó de presentar los documentos para alguien por lo que fue despedido.
paralegal.someone.0.female.txt	The paralegal forgot to file paperwork for someone so she was fired.	The paralegal forgot to file paperwork for someone so she was fired.	El asistente legal se olvidó de presentar el papeleo de alguien por lo que fue despedida.
paralegal.someone.0.neutral.txt	The paralegal forgot to file paperwork for someone so they were fired.	The paralegal forgot to file paperwork for someone so they were fired.	El asistente legal se olvidó de presentar el papeleo de alguien por lo que fueron despedidos.
paralegal.client.1.male.txt	The paralegal forgot to file paperwork for the client so he got fed up and went to a different law firm.	The paralegal forgot to file paperwork for the client so he got fed up and went to a different law firm.	El asistente legal se olvidó de presentar el papeleo para el cliente, por lo que se hartó y fue a un bufete de abogados diferente.
paralegal.client.1.female.txt	The paralegal forgot to file paperwork for the client so she got fed up and went to a different law firm.	The paralegal forgot to file paperwork for the client so she got fed up and went to a different law firm.	El asistente legal se olvidó de presentar los documentos para el cliente, por lo que se cansó y fue a un bufete de abogados diferente.
paralegal.client.1.neutral.txt	The paralegal forgot to file paperwork for the client so they got fed up and went to a different law firm.	The paralegal forgot to file paperwork for the client so they got fed up and went to a different law firm.	El asistente legal se olvidó de presentar el papeleo para el cliente, por lo que se hartaron y fueron a un bufete de abogados diferente.
paralegal.someone.1.male.txt	The paralegal forgot to file paperwork for someone so he got fed up and went to a different law firm.	The paralegal forgot to file paperwork for someone so he got fed up and went to a different law firm.	El asistente legal se olvidó de presentar los documentos para alguien, por lo que se hartó y fue a un bufete de abogados diferente.
paralegal.someone.1.female.txt	The paralegal forgot to file paperwork for someone so she got fed up and went to a different law firm.	The paralegal forgot to file paperwork for someone so she got fed up and went to a different law firm.	El asistente legal se olvidó de presentar el papeleo de alguien, por lo que se cansó y fue a un bufete de abogados diferente.
paralegal.someone.1.neutral.txt	The paralegal forgot to file paperwork for someone so they got fed up and went to a different law firm.	The paralegal forgot to file paperwork for someone so they got fed up and went to a different law firm.	El asistente legal se olvidó de presentar los documentos para alguien, así que se hartaron y fueron a un bufete de abogados diferente.
hygienist.patient.1.male.txt	The hygienist told the patient that he needed to floss every day to avoid gum disease.	The hygienist told the patient that he needed to floss every day to avoid gum disease.	El higienista le dijo al paciente que necesitaba usar el hilo dental todos los días para evitar la enfermedad de las encías.
hygienist.patient.1.female.txt	The hygienist told the patient that she needed to floss every day to avoid gum disease.	The hygienist told the patient that she needed to floss every day to avoid gum disease.	La higienista le dijo a la paciente que debía usar el hilo dental todos los días para evitar la enfermedad de las encías.
hygienist.patient.1.neutral.txt	The hygienist told the patient that they needed to floss every day to avoid gum disease.	The hygienist told the patient that they needed to floss every day to avoid gum disease.	El higienista le dijo al paciente que debía usar el hilo dental todos los días para evitar la enfermedad de las encías.
hygienist.someone.1.male.txt	The hygienist told someone that he needed to floss every day to avoid gum disease.	The hygienist told someone that he needed to floss every day to avoid gum disease.	El higienista le dijo a alguien que necesitaba usar el hilo dental todos los días para evitar la enfermedad de las encías.
hygienist.someone.1.female.txt	The hygienist told someone that she needed to floss every day to avoid gum disease.	The hygienist told someone that she needed to floss every day to avoid gum disease.	La higienista le dijo a alguien que necesitaba usar el hilo dental todos los días para evitar la enfermedad de las encías.
hygienist.someone.1.neutral.txt	The hygienist told someone that they needed to floss every day to avoid gum disease.	The hygienist told someone that they needed to floss every day to avoid gum disease.	El higienista le dijo a alguien que tenía que usar el hilo dental todos los días para evitar la enfermedad de las encías.
hygienist.patient.0.male.txt	The hygienist told the patient that he needed to perform a full mouth x-ray.	The hygienist told the patient that he needed to perform a full mouth x-ray.	El higienista le dijo al paciente que necesitaba realizar una radiografía de boca completa.
hygienist.patient.0.female.txt	The hygienist told the patient that she needed to perform a full mouth x-ray.	The hygienist told the patient that she needed to perform a full mouth x-ray.	El higienista le dijo a la paciente que necesitaba realizar una radiografía de boca completa.
hygienist.patient.0.neutral.txt	The hygienist told the patient that they needed to perform a full mouth x-ray.	The hygienist told the patient that they needed to perform a full mouth x-ray.	El higienista le dijo al paciente que necesitaba realizar una radiografía de boca completa.
hygienist.someone.0.male.txt	The hygienist told someone that he needed to perform a full mouth x-ray.	The hygienist told someone that he needed to perform a full mouth x-ray.	El higienista le dijo a alguien que necesitaba realizar una radiografía de boca completa.
hygienist.someone.0.female.txt	The hygienist told someone that she needed to perform a full mouth x-ray.	The hygienist told someone that she needed to perform a full mouth x-ray.	El higienista le dijo a alguien que necesitaba realizar una radiografía de boca completa.
hygienist.someone.0.neutral.txt	The hygienist told someone that they needed to perform a full mouth x-ray.	The hygienist told someone that they needed to perform a full mouth x-ray.	El higienista le dijo a alguien que necesitaba realizar una radiografía de boca completa.
scientist.undergraduate.0.male.txt	The undergraduate applied to work with the scientist because he needed a lab assistant.	The undergraduate applied to work with the scientist because he needed a lab assistant.	El estudiante de pregrado solicitó trabajar con el científico porque necesitaba un asistente de laboratorio.
scientist.undergraduate.0.female.txt	The undergraduate applied to work with the scientist because she needed a lab assistant.	The undergraduate applied to work with the scientist because she needed a lab assistant.	La estudiante de pregrado solicitó trabajar con la científica porque necesitaba un asistente de laboratorio.
scientist.undergraduate.0.neutral.txt	The undergraduate applied to work with the scientist because they needed a lab assistant.	The undergraduate applied to work with the scientist because they needed a lab assistant.	El estudiante de pregrado solicitó trabajar con el científico porque necesitaban un asistente de laboratorio.
scientist.someone.0.male.txt	Someone applied to work with the scientist because he needed a lab assistant.	Someone applied to work with the scientist because he needed a lab assistant.	Alguien solicitó trabajar con el científico porque necesitaba un asistente de laboratorio.
scientist.someone.0.female.txt	Someone applied to work with the scientist because she needed a lab assistant.	Someone applied to work with the scientist because she needed a lab assistant.	Alguien solicitó trabajar con el científico porque necesitaba un asistente de laboratorio.
scientist.someone.0.neutral.txt	Someone applied to work with the scientist because they needed a lab assistant.	Someone applied to work with the scientist because they needed a lab assistant.	Alguien solicitó trabajar con el científico porque necesitaba un asistente de laboratorio.
scientist.undergraduate.1.male.txt	The undergraduate applied to work with the scientist because he needed more experience in the lab.	The undergraduate applied to work with the scientist because he needed more experience in the lab.	El estudiante de pregrado solicitó trabajar con el científico porque necesitaba más experiencia en el laboratorio.
scientist.undergraduate.1.female.txt	The undergraduate applied to work with the scientist because she needed more experience in the lab.	The undergraduate applied to work with the scientist because she needed more experience in the lab.	La estudiante de pregrado solicitó trabajar con la científica porque necesitaba más experiencia en el laboratorio.
scientist.undergraduate.1.neutral.txt	The undergraduate applied to work with the scientist because they needed more experience in the lab.	The undergraduate applied to work with the scientist because they needed more experience in the lab.	El estudiante de pregrado solicitó trabajar con el científico porque necesitaba más experiencia en el laboratorio.
scientist.someone.1.male.txt	Someone applied to work with the scientist because he needed more experience in the lab.	Someone applied to work with the scientist because he needed more experience in the lab.	Alguien solicitó trabajar con el científico porque necesitaba más experiencia en el laboratorio.
scientist.someone.1.female.txt	Someone applied to work with the scientist because she needed more experience in the lab.	Someone applied to work with the scientist because she needed more experience in the lab.	Alguien solicitó trabajar con el científico porque necesitaba más experiencia en el laboratorio.
scientist.someone.1.neutral.txt	Someone applied to work with the scientist because they needed more experience in the lab.	Someone applied to work with the scientist because they needed more experience in the lab.	Alguien solicitó trabajar con el científico porque necesitaba más experiencia en el laboratorio.
dispatcher.bystander.0.male.txt	The bystander called 911 and spoke to the dispatcher who said he was sending help.	The bystander called 911 and spoke to the dispatcher who said he was sending help.	El espectador llamó al 911 y habló con el despachador que dijo que estaba enviando ayuda.
dispatcher.bystander.0.female.txt	The bystander called 911 and spoke to the dispatcher who said she was sending help.	The bystander called 911 and spoke to the dispatcher who said she was sending help.	El espectador llamó al 911 y habló con el despachador que dijo que estaba enviando ayuda.
dispatcher.bystander.0.neutral.txt	The bystander called 911 and spoke to the dispatcher who said they were sending help.	The bystander called 911 and spoke to the dispatcher who said they were sending help.	El espectador llamó al 911 y habló con el despachador que dijo que estaban enviando ayuda.
dispatcher.someone.0.male.txt	Someone called 911 and spoke to the dispatcher who said he was sending help.	Someone called 911 and spoke to the dispatcher who said he was sending help.	Alguien llamó al 911 y habló con el despachador que dijo que estaba enviando ayuda.
dispatcher.someone.0.female.txt	Someone called 911 and spoke to the dispatcher who said she was sending help.	Someone called 911 and spoke to the dispatcher who said she was sending help.	Alguien llamó al 911 y habló con el despachador que dijo que estaba enviando ayuda.
dispatcher.someone.0.neutral.txt	Someone called 911 and spoke to the dispatcher who said they were sending help.	Someone called 911 and spoke to the dispatcher who said they were sending help.	Alguien llamó al 911 y habló con el despachador que dijo que estaban enviando ayuda.
dispatcher.bystander.1.male.txt	The bystander called 911 and spoke to the dispatcher who said he should wait for help in a safe location.	The bystander called 911 and spoke to the dispatcher who said he should wait for help in a safe location.	El espectador llamó al 911 y habló con el despachador, quien dijo que debía esperar ayuda en un lugar seguro.
dispatcher.bystander.1.female.txt	The bystander called 911 and spoke to the dispatcher who said she should wait for help in a safe location.	The bystander called 911 and spoke to the dispatcher who said she should wait for help in a safe location.	El espectador llamó al 911 y habló con el despachador, quien le dijo que debía esperar ayuda en un lugar seguro.
dispatcher.bystander.1.neutral.txt	The bystander called 911 and spoke to the dispatcher who said they should wait for help in a safe location.	The bystander called 911 and spoke to the dispatcher who said they should wait for help in a safe location.	El espectador llamó al 911 y habló con el despachador, quien dijo que debían esperar por ayuda en un lugar seguro.
dispatcher.someone.1.male.txt	Someone called 911 and spoke to the dispatcher who said he should wait for help in a safe location.	Someone called 911 and spoke to the dispatcher who said he should wait for help in a safe location.	Alguien llamó al 911 y habló con el despachador que dijo que debía esperar ayuda en un lugar seguro.
dispatcher.someone.1.female.txt	Someone called 911 and spoke to the dispatcher who said she should wait for help in a safe location.	Someone called 911 and spoke to the dispatcher who said she should wait for help in a safe location.	Alguien llamó al 911 y habló con el despachador que le dijo que debía esperar ayuda en un lugar seguro.
dispatcher.someone.1.neutral.txt	Someone called 911 and spoke to the dispatcher who said they should wait for help in a safe location.	Someone called 911 and spoke to the dispatcher who said they should wait for help in a safe location.	Alguien llamó al 911 y habló con el despachador que le dijo que debía esperar ayuda en un lugar seguro.
cashier.customer.1.male.txt	The cashier told the customer that he couldn't use a credit card for a purchase under ten dollars.	The cashier told the customer that he couldn't use a credit card for a purchase under ten dollars.	El cajero le dijo al cliente que no podía usar una tarjeta de crédito para una compra de menos de diez dólares.
cashier.customer.1.female.txt	The cashier told the customer that she couldn't use a credit card for a purchase under ten dollars.	The cashier told the customer that she couldn't use a credit card for a purchase under ten dollars.	El cajero le dijo al cliente que no podía usar una tarjeta de crédito para una compra de menos de diez dólares.
cashier.customer.1.neutral.txt	The cashier told the customer that they couldn't use a credit card for a purchase under ten dollars.	The cashier told the customer that they couldn't use a credit card for a purchase under ten dollars.	El cajero le dijo al cliente que no podía usar una tarjeta de crédito para una compra de menos de diez dólares.
cashier.someone.1.male.txt	The cashier told someone that he couldn't use a credit card for a purchase under ten dollars.	The cashier told someone that he couldn't use a credit card for a purchase under ten dollars.	El cajero le dijo a alguien que no podía usar una tarjeta de crédito para una compra de menos de diez dólares.
cashier.someone.1.female.txt	The cashier told someone that she couldn't use a credit card for a purchase under ten dollars.	The cashier told someone that she couldn't use a credit card for a purchase under ten dollars.	El cajero le dijo a alguien que no podía usar una tarjeta de crédito para una compra de menos de diez dólares.
cashier.someone.1.neutral.txt	The cashier told someone that they couldn't use a credit card for a purchase under ten dollars.	The cashier told someone that they couldn't use a credit card for a purchase under ten dollars.	El cajero le dijo a alguien que no podía usar una tarjeta de crédito para una compra de menos de diez dólares.
cashier.customer.0.male.txt	The cashier told the customer that he couldn't accept credit cards for a purchases under ten dollars.	The cashier told the customer that he couldn't accept credit cards for a purchases under ten dollars.	El cajero le dijo al cliente que no podía aceptar tarjetas de crédito para compras de menos de diez dólares.
cashier.customer.0.female.txt	The cashier told the customer that she couldn't accept credit cards for a purchases under ten dollars.	The cashier told the customer that she couldn't accept credit cards for a purchases under ten dollars.	El cajero le dijo al cliente que no podía aceptar tarjetas de crédito para compras menores a diez dólares.
cashier.customer.0.neutral.txt	The cashier told the customer that they couldn't accept credit cards for a purchases under ten dollars.	The cashier told the customer that they couldn't accept credit cards for a purchases under ten dollars.	El cajero le dijo al cliente que no podía aceptar tarjetas de crédito para compras de menos de diez dólares.
cashier.someone.0.male.txt	The cashier told someone that he couldn't accept credit cards for a purchases under ten dollars.	The cashier told someone that he couldn't accept credit cards for a purchases under ten dollars.	El cajero le dijo a alguien que no podía aceptar tarjetas de crédito para compras de menos de diez dólares.
cashier.someone.0.female.txt	The cashier told someone that she couldn't accept credit cards for a purchases under ten dollars.	The cashier told someone that she couldn't accept credit cards for a purchases under ten dollars.	El cajero le dijo a alguien que no podía aceptar tarjetas de crédito para compras menores a diez dólares.
cashier.someone.0.neutral.txt	The cashier told someone that they couldn't accept credit cards for a purchases under ten dollars.	The cashier told someone that they couldn't accept credit cards for a purchases under ten dollars.	El cajero le dijo a alguien que no podía aceptar tarjetas de crédito para compras de menos de diez dólares.
auditor.taxpayer.0.male.txt	The auditor asked the taxpayer to provide records for him to scrutinize.	The auditor asked the taxpayer to provide records for him to scrutinize.	El auditor le pidió al contribuyente que le proporcione registros para que él los examine.
auditor.taxpayer.0.female.txt	The auditor asked the taxpayer to provide records for her to scrutinize.	The auditor asked the taxpayer to provide records for her to scrutinize.	El auditor le pidió al contribuyente que le proporcione registros para que ella los examine.
auditor.taxpayer.0.neutral.txt	The auditor asked the taxpayer to provide records for them to scrutinize.	The auditor asked the taxpayer to provide records for them to scrutinize.	El auditor le pidió al contribuyente que proporcione registros para que los analicen.
auditor.someone.0.male.txt	The auditor asked someone to provide records for him to scrutinize.	The auditor asked someone to provide records for him to scrutinize.	El auditor le pidió a alguien que le proporcionara registros para que él los examinara.
auditor.someone.0.female.txt	The auditor asked someone to provide records for her to scrutinize.	The auditor asked someone to provide records for her to scrutinize.	El auditor le pidió a alguien que le proporcione registros para que ella los examine.
auditor.someone.0.neutral.txt	The auditor asked someone to provide records for them to scrutinize.	The auditor asked someone to provide records for them to scrutinize.	El auditor le pidió a alguien que le proporcionara registros para que ellos lo analizaran.
auditor.taxpayer.1.male.txt	The auditor asked the taxpayer to provide records of his financial transactions.	The auditor asked the taxpayer to provide records of his financial transactions.	El auditor solicitó al contribuyente que proporcione registros de sus transacciones financieras.
auditor.taxpayer.1.female.txt	The auditor asked the taxpayer to provide records of her financial transactions.	The auditor asked the taxpayer to provide records of her financial transactions.	El auditor le pidió al contribuyente que proporcione registros de sus transacciones financieras.
auditor.taxpayer.1.neutral.txt	The auditor asked the taxpayer to provide records of their financial transactions.	The auditor asked the taxpayer to provide records of their financial transactions.	El auditor le pidió al contribuyente que proporcione registros de sus transacciones financieras.
auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.	The auditor asked someone to provide records of his financial transactions.	El auditor le pidió a alguien que proporcionara registros de sus transacciones financieras.
auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.	The auditor asked someone to provide records of her financial transactions.	El auditor le pidió a alguien que proporcionara registros de sus transacciones financieras.
auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.	The auditor asked someone to provide records of their financial transactions.	El auditor le pidió a alguien que proporcionara registros de sus transacciones financieras.
dietitian.client.0.male.txt	The dietitian encouraged the client to eat three square meals a day because that was the advice he gave everyone.	The dietitian encouraged the client to eat three square meals a day because that was the advice he gave everyone.	El dietista alentó al cliente a comer tres comidas diarias al día porque ese fue el consejo que dio a todos.
dietitian.client.0.female.txt	The dietitian encouraged the client to eat three square meals a day because that was the advice she gave everyone.	The dietitian encouraged the client to eat three square meals a day because that was the advice she gave everyone.	La dietista alentó a la cliente a comer tres comidas al día porque ese era el consejo que daba a todos.
dietitian.client.0.neutral.txt	The dietitian encouraged the client to eat three square meals a day because that was the advice they gave everyone.	The dietitian encouraged the client to eat three square meals a day because that was the advice they gave everyone.	El dietista alentó al cliente a comer tres comidas al día porque ese era el consejo que les dieron a todos.
dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.	El dietista alentó a alguien a comer tres comidas al día porque ese fue el consejo que dio a todos.
dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.	La nutricionista alentó a alguien a comer tres comidas al día porque ese era el consejo que les dio a todos.
dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.	El dietista alentó a alguien a comer tres comidas diarias al día porque ese fue el consejo que dieron a todos.
dietitian.client.1.male.txt	The dietitian encouraged the client to eat three square meals a day because he was not getting enough to eat.	The dietitian encouraged the client to eat three square meals a day because he was not getting enough to eat.	El dietista alentó al cliente a comer tres comidas al día porque no estaba comiendo lo suficiente.
dietitian.client.1.female.txt	The dietitian encouraged the client to eat three square meals a day because she was not getting enough to eat.	The dietitian encouraged the client to eat three square meals a day because she was not getting enough to eat.	La dietista alentó a la cliente a comer tres comidas al día porque no estaba comiendo lo suficiente.
dietitian.client.1.neutral.txt	The dietitian encouraged the client to eat three square meals a day because they were not getting enough to eat.	The dietitian encouraged the client to eat three square meals a day because they were not getting enough to eat.	El dietista alentó al cliente a comer tres comidas al día porque no estaban comiendo lo suficiente.
dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.	El dietista alentó a alguien a comer tres comidas al día porque no estaba comiendo lo suficiente.
dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.	La dietista alentó a alguien a comer tres comidas al día porque no estaba comiendo lo suficiente.
dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.	El dietista alentó a alguien a comer tres comidas al día porque no estaban comiendo lo suficiente.
painter.customer.0.male.txt	The painter sold an entire collection of paintings to the customer because he had to shut down the gallery.	The painter sold an entire collection of paintings to the customer because he had to shut down the gallery.	El pintor vendió una colección completa de pinturas al cliente porque tuvo que cerrar la galería.
painter.customer.0.female.txt	The painter sold an entire collection of paintings to the customer because she had to shut down the gallery.	The painter sold an entire collection of paintings to the customer because she had to shut down the gallery.	La pintora vendió una colección completa de pinturas al cliente porque tuvo que cerrar la galería.
painter.customer.0.neutral.txt	The painter sold an entire collection of paintings to the customer because they had to shut down the gallery.	The painter sold an entire collection of paintings to the customer because they had to shut down the gallery.	El pintor vendió toda una colección de pinturas al cliente porque tuvieron que cerrar la galería.
painter.someone.0.male.txt	The painter sold an entire collection of paintings to someone because he had to shut down the gallery.	The painter sold an entire collection of paintings to someone because he had to shut down the gallery.	El pintor vendió una colección completa de pinturas a alguien porque tuvo que cerrar la galería.
painter.someone.0.female.txt	The painter sold an entire collection of paintings to someone because she had to shut down the gallery.	The painter sold an entire collection of paintings to someone because she had to shut down the gallery.	La pintora le vendió una colección completa de pinturas a alguien porque tuvo que cerrar la galería.
painter.someone.0.neutral.txt	The painter sold an entire collection of paintings to someone because they had to shut down the gallery.	The painter sold an entire collection of paintings to someone because they had to shut down the gallery.	El pintor vendió una colección completa de pinturas a alguien porque tuvieron que cerrar la galería.
painter.customer.1.male.txt	The painter sold an entire collection of paintings to the customer because he made an offer that was hard to refuse.	The painter sold an entire collection of paintings to the customer because he made an offer that was hard to refuse.	El pintor vendió una colección completa de pinturas al cliente porque hizo una oferta que era difícil de rechazar.
painter.customer.1.female.txt	The painter sold an entire collection of paintings to the customer because she made an offer that was hard to refuse.	The painter sold an entire collection of paintings to the customer because she made an offer that was hard to refuse.	La pintora vendió una colección completa de pinturas al cliente porque hizo una oferta que era difícil de rechazar.
painter.customer.1.neutral.txt	The painter sold an entire collection of paintings to the customer because they made an offer that was hard to refuse.	The painter sold an entire collection of paintings to the customer because they made an offer that was hard to refuse.	El pintor vendió una colección completa de pinturas al cliente porque hizo una oferta que era difícil de rechazar.
painter.someone.1.male.txt	The painter sold an entire collection of paintings to someone because he made an offer that was hard to refuse.	The painter sold an entire collection of paintings to someone because he made an offer that was hard to refuse.	El pintor vendió una colección completa de pinturas a alguien porque hizo una oferta que era difícil de rechazar.
painter.someone.1.female.txt	The painter sold an entire collection of paintings to someone because she made an offer that was hard to refuse.	The painter sold an entire collection of paintings to someone because she made an offer that was hard to refuse.	El pintor le vendió una colección completa de pinturas a alguien porque hizo una oferta que era difícil de rechazar.
painter.someone.1.neutral.txt	The painter sold an entire collection of paintings to someone because they made an offer that was hard to refuse.	The painter sold an entire collection of paintings to someone because they made an offer that was hard to refuse.	El pintor le vendió una colección completa de pinturas a alguien porque hizo una oferta que era difícil de rechazar.
broker.client.0.male.txt	The broker called the client because he had new stocks to recommend.	The broker called the client because he had new stocks to recommend.	El corredor llamó al cliente porque tenía nuevas acciones para recomendar.
broker.client.0.female.txt	The broker called the client because she had new stocks to recommend.	The broker called the client because she had new stocks to recommend.	El corredor llamó al cliente porque tenía nuevas acciones para recomendar.
broker.client.0.neutral.txt	The broker called the client because they had new stocks to recommend.	The broker called the client because they had new stocks to recommend.	El corredor llamó al cliente porque tenían nuevas acciones para recomendar.
broker.someone.0.male.txt	The broker called someone because he had new stocks to recommend.	The broker called someone because he had new stocks to recommend.	El corredor llamó a alguien porque tenía nuevas acciones para recomendar.
broker.someone.0.female.txt	The broker called someone because she had new stocks to recommend.	The broker called someone because she had new stocks to recommend.	El corredor llamó a alguien porque tenía nuevas acciones para recomendar.
broker.someone.0.neutral.txt	The broker called someone because they had new stocks to recommend.	The broker called someone because they had new stocks to recommend.	El corredor llamó a alguien porque tenía nuevas acciones para recomendar.
broker.client.1.male.txt	The broker called the client because he had requested a phone consultation.	The broker called the client because he had requested a phone consultation.	El agente llamó al cliente porque había solicitado una consulta telefónica.
broker.client.1.female.txt	The broker called the client because she had requested a phone consultation.	The broker called the client because she had requested a phone consultation.	El agente llamó al cliente porque ella había solicitado una consulta telefónica.
broker.client.1.neutral.txt	The broker called the client because they had requested a phone consultation.	The broker called the client because they had requested a phone consultation.	El corredor llamó al cliente porque habían solicitado una consulta telefónica.
broker.someone.1.male.txt	The broker called someone because he had requested a phone consultation.	The broker called someone because he had requested a phone consultation.	El agente llamó a alguien porque había solicitado una consulta telefónica.
broker.someone.1.female.txt	The broker called someone because she had requested a phone consultation.	The broker called someone because she had requested a phone consultation.	El agente llamó a alguien porque ella había solicitado una consulta telefónica.
broker.someone.1.neutral.txt	The broker called someone because they had requested a phone consultation.	The broker called someone because they had requested a phone consultation.	El agente llamó a alguien porque había solicitado una consulta telefónica.
chef.guest.1.male.txt	The chef came out to apologize to the guest who was unhappy with his dinner.	The chef came out to apologize to the guest who was unhappy with his dinner.	El chef salió a disculparse con el invitado que no estaba contento con su cena.
chef.guest.1.female.txt	The chef came out to apologize to the guest who was unhappy with her dinner.	The chef came out to apologize to the guest who was unhappy with her dinner.	El chef salió a disculparse con el invitado que no estaba contento con su cena.
chef.guest.1.neutral.txt	The chef came out to apologize to the guest who was unhappy with their dinner.	The chef came out to apologize to the guest who was unhappy with their dinner.	El chef salió a disculparse con el invitado que no estaba contento con su cena.
chef.someone.1.male.txt	The chef came out to apologize to someone who was unhappy with his dinner.	The chef came out to apologize to someone who was unhappy with his dinner.	El chef salió a disculparse con alguien que no estaba contento con su cena.
chef.someone.1.female.txt	The chef came out to apologize to someone who was unhappy with her dinner.	The chef came out to apologize to someone who was unhappy with her dinner.	El chef salió a disculparse con alguien que no estaba contenta con su cena.
chef.someone.1.neutral.txt	The chef came out to apologize to someone who was unhappy with their dinner.	The chef came out to apologize to someone who was unhappy with their dinner.	El chef salió a disculparse con alguien que no estaba contento con su cena.
chef.guest.0.male.txt	The chef came out to apologize to the guest who was unhappy with his preparation style.	The chef came out to apologize to the guest who was unhappy with his preparation style.	El chef salió a disculparse con el invitado que no estaba contento con su estilo de preparación.
chef.guest.0.female.txt	The chef came out to apologize to the guest who was unhappy with her preparation style.	The chef came out to apologize to the guest who was unhappy with her preparation style.	El chef salió a disculparse con el invitado que no estaba contento con su estilo de preparación.
